RecordId,Address,Zip_Original,Species,Diameter,Condition,Wires,Sidewalk_Condition,Support_Structure,Borough,Longitude,Latitude,Zip_New,CensusTract_2010,CensusBlock_2010,SegmentID,Spc_Common,Spc_Latin,Location
312,200 SPRING ST,10012,GLTR,8,Excellent,None,Good,None,Manhattan,-74.003366,40.725245,10012,47,1001,32132,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.725245, -74.003366)"
313,210 SPRING ST,10012,SOJA,3,Good,None,Good,None,Manhattan,-74.003668,40.725367,10012,47,1000,110924,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.725367, -74.003668)"
314,210 SPRING ST,10012,SOJA,3,Good,None,Good,None,Manhattan,-74.003668,40.725367,10012,47,1000,110924,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.725367, -74.003668)"
315,210 SPRING ST,10012,SOJA,3,Poor,None,Good,None,Manhattan,-74.003668,40.725367,10012,47,1000,110924,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.725367, -74.003668)"
316,160 Avenue of the Amer,10013,TICO,8,Excellent,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.725374, -74.004066)"
317,124 Avenue of the Amer,10012,ULAM,6,Poor,None,Good,None,Manhattan,-74.004534,40.724249,10013,47,1000,31911,"ELM, AMERICAN",ULMUS AMERICANA,"(40.724249, -74.004534)"
318,124 Avenue of the Amer,10012,PYCA,4,Excellent,None,Good,None,Manhattan,-74.004534,40.724249,10013,47,1000,31911,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.724249, -74.004534)"
319,529 BROOME ST,10012,QURU,4,Excellent,None,Good,None,Manhattan,-74.004188,40.723958,10013,47,2001,32104,"OAK, NORTHERN RED",QUERCUS RUBRA,"(40.723958, -74.004188)"
320,529 BROOME ST,10012,ULAM,7,Excellent,None,Good,None,Manhattan,-74.004188,40.723958,10013,47,2001,32104,"ELM, AMERICAN",ULMUS AMERICANA,"(40.723958, -74.004188)"
321,529 BROOME ST,10012,AIAL,7,Excellent,None,Good,None,Manhattan,-74.004188,40.723958,10013,47,2001,32104,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.723958, -74.004188)"
322,529 BROOME ST,10012,ULAM,7,Good,None,Good,None,Manhattan,-74.004188,40.723958,10013,47,2001,32104,"ELM, AMERICAN",ULMUS AMERICANA,"(40.723958, -74.004188)"
323,110 Avenue of the Amer,10013,UNKSTMP,0,Stump,None,Good,None,Manhattan,-74.004784,40.723634,10013,47,2000,31878,UNKNOWN STUMP,UNKNOWN STUMP ,"(40.723634, -74.004784)"
324,110 Avenue of the Amer,10013,ULAM,8,Good,None,Good,None,Manhattan,-74.004784,40.723634,10013,47,2000,31878,"ELM, AMERICAN",ULMUS AMERICANA,"(40.723634, -74.004784)"
325,74 Avenue of the Amer,10013,PLAC,21,Excellent,None,Good,None,Manhattan,-74.005204,40.722502,10013,47,2006,110915,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.722502, -74.005204)"
326,74 Avenue of the Amer,10013,ULAM,6,Good,None,Good,None,Manhattan,-74.005204,40.722502,10013,47,2006,110915,"ELM, AMERICAN",ULMUS AMERICANA,"(40.722502, -74.005204)"
327,74 Avenue of the Amer,10013,PLAC,19,Excellent,None,Good,None,Manhattan,-74.005204,40.722502,10013,47,2006,110915,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.722502, -74.005204)"
328,74 Avenue of the Amer,10013,PLAC,18,Excellent,None,Good,None,Manhattan,-74.005204,40.722502,10013,47,2006,110915,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.722502, -74.005204)"
329,74 Avenue of the Amer,10013,ULAM,9,Good,None,Good,None,Manhattan,-74.005204,40.722502,10013,47,2006,110915,"ELM, AMERICAN",ULMUS AMERICANA,"(40.722502, -74.005204)"
330,196 SPRING ST,10012,GLTR,7,Excellent,None,Good,None,Manhattan,-74.003202,40.725165,10012,47,1001,32132,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.725165, -74.003202)"
331,72-074 THOMPSON ST,0,PYCA,3,Excellent,None,Good,None,Manhattan,1,1,10012,47,1002,32105,"PEAR, CALLERY",PYRUS CALLERYANA,"(1.0, 1.0)"
332,72-074 THOMPSON ST,0,PYCA,3,Excellent,None,Good,None,Manhattan,1,1,10012,47,1002,32105,"PEAR, CALLERY",PYRUS CALLERYANA,"(1.0, 1.0)"
333,72-074 THOMPSON ST,0,PYCA,3,Excellent,None,Good,None,Manhattan,1,1,10012,47,1002,32105,"PEAR, CALLERY",PYRUS CALLERYANA,"(1.0, 1.0)"
334,72-074 THOMPSON ST,0,PYCA,3,Excellent,None,Good,None,Manhattan,1,1,10012,47,1002,32105,"PEAR, CALLERY",PYRUS CALLERYANA,"(1.0, 1.0)"
335,402-404 W BROADWAY,10013,ZESE,5,Poor,None,Good,None,Manhattan,-74.002006,40.724465,10012,47,1002,32110,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.724465, -74.002006)"
336,402-404 W BROADWAY,10013,ZESE,5,Poor,None,Good,None,Manhattan,-74.002062,40.724398,10012,47,1002,32110,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.724398, -74.002062)"
337,382 W BROADWAY,10013,SOJA,6,Excellent,None,Good,None,Manhattan,-74.002626,40.723728,10012,47,1002,32110,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.723728, -74.002626)"
338,382 W BROADWAY,10013,SOJA,6,Excellent,None,Good,None,Manhattan,-74.002626,40.723728,10012,47,1002,32110,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.723728, -74.002626)"
339,383 W BROADWAY,10013,ACSA1,5,Excellent,None,Good,None,Manhattan,-74.002546,40.723823,10012,47,1003,32110,"MAPLE, SILVER",ACER SACCHARINUM,"(40.723823, -74.002546)"
340,383 W BROADWAY,10013,ACSA1,4,Excellent,None,Good,None,Manhattan,-74.002546,40.723823,10012,47,1003,32110,"MAPLE, SILVER",ACER SACCHARINUM,"(40.723823, -74.002546)"
341,80 VARICK ST,10013,PLAC,9,Excellent,None,Good,None,Manhattan,-74.006232,40.72313,10013,37,3015,31858,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.72313, -74.006232)"
342,80 VARICK ST,10013,PLAC,7,Excellent,None,Good,None,Manhattan,-74.006232,40.72313,10013,37,3015,31858,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.72313, -74.006232)"
343,80 VARICK ST,10013,PLAC,8,Excellent,None,Good,None,Manhattan,-74.006232,40.72313,10013,37,3015,31858,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.72313, -74.006232)"
344,80 VARICK ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.006232,40.72313,10013,37,3015,31858,PLANTING SITE,PLANTING SITE,"(40.72313, -74.006232)"
345,439 CANAL ST,10013,PYCA,10,Excellent,None,Good,None,Manhattan,-74.006703,40.722841,10013,37,3014,106025,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.722841, -74.006703)"
346,439 CANAL ST,10013,PYCA,7,Excellent,None,Good,None,Manhattan,-74.006703,40.722841,10013,37,3014,106025,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.722841, -74.006703)"
347,465 CANAL ST,10013,PYCA,11,Excellent,None,Good,None,Manhattan,-74.007555,40.723461,10013,37,3014,106025,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.723461, -74.007555)"
348,465 CANAL ST,10013,ZESE,4,Excellent,None,Good,None,Manhattan,-74.007555,40.723461,10013,37,3014,106025,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.723461, -74.007555)"
349,465 CANAL ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.007555,40.723461,10013,37,3014,106025,PLANTING SITE,PLANTING SITE,"(40.723461, -74.007555)"
350,76 Avenue of the Amer,10013,ULAM,9,Good,None,Good,None,Manhattan,-74.005173,40.72257,10013,47,2006,110915,"ELM, AMERICAN",ULMUS AMERICANA,"(40.72257, -74.005173)"
351,76 Avenue of the Amer,10013,ULAM,10,Good,None,Good,None,Manhattan,-74.005173,40.72257,10013,47,2006,110915,"ELM, AMERICAN",ULMUS AMERICANA,"(40.72257, -74.005173)"
352,76 Avenue of the Amer,10013,CR,3,Excellent,None,Good,Stakes / Wires,Manhattan,-74.005173,40.72257,10013,47,2006,110915,"HAWTHORN, OTHER",CRATAEGUS SPECIES,"(40.72257, -74.005173)"
353,76 Avenue of the Amer,10013,PYCA,5,Good,None,Good,None,Manhattan,-74.005173,40.72257,10013,47,2006,110915,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.72257, -74.005173)"
354,76 Avenue of the Amer,10013,ULAM,8,Excellent,None,Good,None,Manhattan,-74.005173,40.72257,10013,47,2006,110915,"ELM, AMERICAN",ULMUS AMERICANA,"(40.72257, -74.005173)"
355,76 Avenue of the Amer,10013,CR,2,Excellent,None,Good,Stakes / Wires,Manhattan,-74.005173,40.72257,10013,47,2006,110915,"HAWTHORN, OTHER",CRATAEGUS SPECIES,"(40.72257, -74.005173)"
356,76 Avenue of the Amer,10013,CR,2,Excellent,None,Good,Stakes / Wires,Manhattan,-74.005173,40.72257,10013,47,2006,110915,"HAWTHORN, OTHER",CRATAEGUS SPECIES,"(40.72257, -74.005173)"
357,76 Avenue of the Amer,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.005173,40.72257,10013,47,2006,110915,PLANTING SITE,PLANTING SITE,"(40.72257, -74.005173)"
358,76 Avenue of the Amer,10013,UNKDEAD,0,Dead,None,Good,None,Manhattan,-74.005173,40.72257,10013,47,2006,110915,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES ,"(40.72257, -74.005173)"
359,76 Avenue of the Amer,10013,CR,2,Excellent,None,Good,Stakes / Wires,Manhattan,-74.005173,40.72257,10013,47,2006,110915,"HAWTHORN, OTHER",CRATAEGUS SPECIES,"(40.72257, -74.005173)"
360,76 Avenue of the Amer,10013,ULAM,11,Excellent,None,Good,None,Manhattan,-74.005173,40.72257,10013,47,2006,110915,"ELM, AMERICAN",ULMUS AMERICANA,"(40.72257, -74.005173)"
361,11-017 GRAND ST,0,PLAC,20,Excellent,None,Good,None,Manhattan,1,1,10013,37,3016,110912,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(1.0, 1.0)"
362,50 WATTS ST,10013,PYCA,24,Excellent,None,Good,None,Manhattan,-74.005262,40.723669,10013,37,3011,31877,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.723669, -74.005262)"
363,60 WATTS ST,10013,ZESE,5,Poor,None,Good,None,Manhattan,-74.005641,40.723703,10013,37,3011,31877,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.723703, -74.005641)"
364,60 WATTS ST,10013,ZESE,4,Excellent,None,Good,None,Manhattan,-74.005641,40.723703,10013,37,3011,31877,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.723703, -74.005641)"
365,60 WATTS ST,10013,ZESE,4,Excellent,None,Good,None,Manhattan,-74.005641,40.723703,10013,37,3011,31877,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.723703, -74.005641)"
366,66 WATTS ST,10013,ZESE,4,Excellent,None,Good,None,Manhattan,-74.005869,40.723724,10013,37,3011,31877,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.723724, -74.005869)"
367,66 WATTS ST,10013,PYCA,9,Excellent,None,Good,None,Manhattan,-74.005869,40.723724,10013,37,3011,31877,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.723724, -74.005869)"
368,559 BROOME ST,10013,PYCA,8,Excellent,None,Good,None,Manhattan,-74.005908,40.724382,10013,37,3011,110919,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.724382, -74.005908)"
369,557 BROOME ST,10013,COMA,8,Excellent,None,Good,None,Manhattan,-74.005799,40.724365,10013,37,3011,110919,"CHERRY, CORNELIAN",CORNUS MAS,"(40.724365, -74.005799)"
370,558 BROOME ST,10013,COMA,9,Excellent,None,Good,None,Manhattan,-74.006017,40.724399,10013,37,3009,110919,"CHERRY, CORNELIAN",CORNUS MAS,"(40.724399, -74.006017)"
371,552 BROOME ST,10013,PYCA,10,Excellent,None,Good,None,Manhattan,-74.005662,40.724343,10013,37,3009,110919,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.724343, -74.005662)"
372,550 BROOME ST,10013,COMA,7,Excellent,None,Good,None,Manhattan,-74.005544,40.724325,10013,37,3009,110919,"CHERRY, CORNELIAN",CORNUS MAS,"(40.724325, -74.005544)"
373,550 BROOME ST,10013,PYCA,6,Excellent,None,Good,None,Manhattan,-74.005544,40.724325,10013,37,3009,110919,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.724325, -74.005544)"
374,550 BROOME ST,10013,PYCA,4,Excellent,None,Good,None,Manhattan,-74.005544,40.724325,10013,37,3009,110919,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.724325, -74.005544)"
375,550 BROOME ST,10013,PYCA,6,Excellent,None,Good,None,Manhattan,-74.005544,40.724325,10013,37,3009,110919,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.724325, -74.005544)"
376,121 Avenue of the Amer,10013,PYCA,4,Excellent,None,Good,None,Manhattan,-74.004681,40.723899,10013,37,3011,31878,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.723899, -74.004681)"
377,121 Avenue of the Amer,10013,PYCA,4,Excellent,None,Good,None,Manhattan,-74.004681,40.723899,10013,37,3011,31878,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.723899, -74.004681)"
378,121 Avenue of the Amer,10013,PYCA,4,Excellent,None,Good,None,Manhattan,-74.004681,40.723899,10013,37,3011,31878,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.723899, -74.004681)"
379,121 Avenue of the Amer,10013,ULAM,9,Excellent,None,Good,None,Manhattan,-74.004681,40.723899,10013,37,3011,31878,"ELM, AMERICAN",ULMUS AMERICANA,"(40.723899, -74.004681)"
380,121 Avenue of the Amer,10013,ULAM,7,Poor,None,Good,None,Manhattan,-74.004681,40.723899,10013,37,3011,31878,"ELM, AMERICAN",ULMUS AMERICANA,"(40.723899, -74.004681)"
381,160 Avenue of the Amer,10013,ULAM,9,Excellent,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"ELM, AMERICAN",ULMUS AMERICANA,"(40.725374, -74.004066)"
382,160 Avenue of the Amer,10013,ULAM,5,Poor,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"ELM, AMERICAN",ULMUS AMERICANA,"(40.725374, -74.004066)"
383,160 Avenue of the Amer,10013,ULAM,8,Good,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"ELM, AMERICAN",ULMUS AMERICANA,"(40.725374, -74.004066)"
384,160 Avenue of the Amer,10013,PYCA,5,Good,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.725374, -74.004066)"
385,160 Avenue of the Amer,10013,ULAM,8,Good,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"ELM, AMERICAN",ULMUS AMERICANA,"(40.725374, -74.004066)"
386,160 Avenue of the Amer,10013,ZESE,3,Good,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.725374, -74.004066)"
387,160 Avenue of the Amer,10013,ULAM,9,Excellent,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"ELM, AMERICAN",ULMUS AMERICANA,"(40.725374, -74.004066)"
388,160 Avenue of the Amer,10013,TICO,6,Poor,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.725374, -74.004066)"
389,160 Avenue of the Amer,10013,ULAM,9,Excellent,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"ELM, AMERICAN",ULMUS AMERICANA,"(40.725374, -74.004066)"
390,160 Avenue of the Amer,10013,TICO,0,Dead,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.725374, -74.004066)"
391,160 Avenue of the Amer,10013,ULAM,8,Good,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"ELM, AMERICAN",ULMUS AMERICANA,"(40.725374, -74.004066)"
392,160 Avenue of the Amer,10013,ULAM,7,Good,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"ELM, AMERICAN",ULMUS AMERICANA,"(40.725374, -74.004066)"
393,160 Avenue of the Amer,10013,ULAM,9,Good,None,Good,None,Manhattan,-74.004066,40.725374,10013,47,1000,32124,"ELM, AMERICAN",ULMUS AMERICANA,"(40.725374, -74.004066)"
394,131 Avenue of the Amer,10013,ZESE,11,Excellent,None,Good,None,Manhattan,-74.004569,40.724183,10013,37,3009,105041,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.724183, -74.004569)"
395,131 Avenue of the Amer,10013,ULAM,8,Poor,None,Good,None,Manhattan,-74.004569,40.724183,10013,37,3009,105041,"ELM, AMERICAN",ULMUS AMERICANA,"(40.724183, -74.004569)"
396,131 Avenue of the Amer,10013,COMA,10,Good,None,Good,None,Manhattan,-74.004569,40.724183,10013,37,3009,105041,"CHERRY, CORNELIAN",CORNUS MAS,"(40.724183, -74.004569)"
397,131 Avenue of the Amer,10013,COMA,9,Excellent,None,Good,None,Manhattan,-74.004569,40.724183,10013,37,3009,105041,"CHERRY, CORNELIAN",CORNUS MAS,"(40.724183, -74.004569)"
398,131 Avenue of the Amer,10013,COMA,10,Good,None,Good,None,Manhattan,-74.004569,40.724183,10013,37,3009,105041,"CHERRY, CORNELIAN",CORNUS MAS,"(40.724183, -74.004569)"
399,131 Avenue of the Amer,10013,COMA,11,Good,None,Good,None,Manhattan,-74.004569,40.724183,10013,37,3009,105041,"CHERRY, CORNELIAN",CORNUS MAS,"(40.724183, -74.004569)"
400,145 Avenue of the Amer,10012,ZESE,8,Excellent,None,Good,None,Manhattan,-74.004183,40.724922,10013,37,3006,32122,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.724922, -74.004183)"
401,145 Avenue of the Amer,10012,PYCA,3,Excellent,None,Good,None,Manhattan,-74.004183,40.724922,10013,37,3006,32122,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.724922, -74.004183)"
402,145 Avenue of the Amer,10012,OSVI,6,Poor,None,Good,None,Manhattan,-74.004183,40.724922,10013,37,3006,32122,EASTERN HOP HORNBEAM,OSTRYA VIRGINIANA,"(40.724922, -74.004183)"
403,155 Avenue of the Amer,10013,OSVI,7,Excellent,None,Good,None,Manhattan,-74.004057,40.725406,10013,37,3006,32122,EASTERN HOP HORNBEAM,OSTRYA VIRGINIANA,"(40.725406, -74.004057)"
404,155 Avenue of the Amer,10013,OSVI,6,Good,None,Good,None,Manhattan,-74.004057,40.725406,10013,37,3006,32122,EASTERN HOP HORNBEAM,OSTRYA VIRGINIANA,"(40.725406, -74.004057)"
405,155 Avenue of the Amer,10013,OSVI,6,Good,None,Good,None,Manhattan,-74.004057,40.725406,10013,37,3006,32122,EASTERN HOP HORNBEAM,OSTRYA VIRGINIANA,"(40.725406, -74.004057)"
406,155 Avenue of the Amer,10013,OSVI,8,Good,None,Good,None,Manhattan,-74.004057,40.725406,10013,37,3006,32122,EASTERN HOP HORNBEAM,OSTRYA VIRGINIANA,"(40.725406, -74.004057)"
407,15 KING ST,10014,TICO,10,Excellent,None,Good,None,Manhattan,-74.003226,40.727663,10014,37,2002,32148,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.727663, -74.003226)"
408,15 KING ST,10014,ULAM,11,Good,None,Good,None,Manhattan,-74.003226,40.727663,10014,37,2002,32148,"ELM, AMERICAN",ULMUS AMERICANA,"(40.727663, -74.003226)"
409,227 Avenue of the Amer,10014,ACSA1,7,Excellent,None,Good,None,Manhattan,-74.002991,40.727888,10014,37,2002,110637,"MAPLE, SILVER",ACER SACCHARINUM,"(40.727888, -74.002991)"
410,227 Avenue of the Amer,10014,TICO,6,Excellent,None,Good,None,Manhattan,-74.002991,40.727888,10014,37,2002,110637,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.727888, -74.002991)"
411,227 Avenue of the Amer,10014,ULAM,10,Excellent,None,Good,None,Manhattan,-74.002991,40.727888,10014,37,2002,110637,"ELM, AMERICAN",ULMUS AMERICANA,"(40.727888, -74.002991)"
412,185 W HOUSTON ST,10014,SOJA,5,Excellent,None,Good,None,Manhattan,-74.003223,40.728401,10014,37,2002,32151,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.728401, -74.003223)"
413,185 W HOUSTON ST,10014,SOJA,4,Excellent,None,Good,None,Manhattan,-74.003223,40.728401,10014,37,2002,32151,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.728401, -74.003223)"
414,185 W HOUSTON ST,10014,SOJA,5,Excellent,None,Good,None,Manhattan,-74.003223,40.728401,10014,37,2002,32151,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.728401, -74.003223)"
415,185 W HOUSTON ST,10014,SOJA,6,Excellent,None,Good,None,Manhattan,-74.003223,40.728401,10014,37,2002,32151,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.728401, -74.003223)"
416,197 W HOUSTON ST,10014,ZESE,7,Excellent,None,Good,None,Manhattan,-74.003697,40.728447,10014,37,2002,32151,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.728447, -74.003697)"
417,180 W HOUSTON ST,10014,PLAC,13,Poor,None,Good,None,Manhattan,-74.002987,40.728378,10014,67,2003,32151,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.728378, -74.002987)"
418,180 W HOUSTON ST,10014,UNKDEAD,0,Dead,None,Good,None,Manhattan,-74.002987,40.728378,10014,67,2003,32151,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES ,"(40.728378, -74.002987)"
419,180 W HOUSTON ST,10014,PYCA,4,Good,None,Good,None,Manhattan,-74.002987,40.728378,10014,67,2003,32151,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.728378, -74.002987)"
420,180 W HOUSTON ST,10014,PYCA,5,Excellent,None,Good,None,Manhattan,-74.002987,40.728378,10014,67,2003,32151,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.728378, -74.002987)"
421,375 HUDSON ST,10014,PYCA,6,Excellent,None,Good,None,Manhattan,-74.007141,40.728443,10014,37,1000,31916,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.728443, -74.007141)"
422,375 HUDSON ST,10014,PYCA,6,Excellent,None,Good,None,Manhattan,-74.007141,40.728443,10014,37,1000,31916,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.728443, -74.007141)"
423,375 HUDSON ST,10014,PYCA,6,Excellent,None,Good,None,Manhattan,-74.007141,40.728443,10014,37,1000,31916,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.728443, -74.007141)"
424,375 HUDSON ST,10014,PYCA,7,Excellent,None,Good,None,Manhattan,-74.007141,40.728443,10014,37,1000,31916,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.728443, -74.007141)"
425,229 W HOUSTON ST,10014,PYCA,5,Excellent,None,Good,None,Manhattan,-74.004963,40.728571,10014,37,2002,32151,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.728571, -74.004963)"
426,229 W HOUSTON ST,10014,PYCA,5,Excellent,None,Good,None,Manhattan,-74.004963,40.728571,10014,37,2002,32151,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.728571, -74.004963)"
427,229 W HOUSTON ST,10014,PYCA,5,Excellent,None,Good,None,Manhattan,-74.004963,40.728571,10014,37,2002,32151,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.728571, -74.004963)"
428,229 W HOUSTON ST,10014,PYCA,5,Excellent,None,Good,None,Manhattan,-74.004963,40.728571,10014,37,2002,32151,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.728571, -74.004963)"
429,229 W HOUSTON ST,10014,PYCA,5,Excellent,None,Good,None,Manhattan,-74.004963,40.728571,10014,37,2002,32151,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.728571, -74.004963)"
437,356 WEST ST,10014,AIAL,18,Excellent,None,Good,None,Manhattan,-74.010561,40.730075,10014,69,1010,31668,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.730075, -74.010561)"
438,356 WEST ST,10014,AIAL,18,Excellent,None,Good,None,Manhattan,-74.010561,40.730075,10014,69,1010,31668,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.730075, -74.010561)"
439,560 WASHINGTON ST,10013,AIAL,16,Good,Yes,Good,None,Manhattan,-74.009435,40.728679,10014,37,1002,31655,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.728679, -74.009435)"
440,560 WASHINGTON ST,10013,AIAL,14,Good,Yes,Good,None,Manhattan,-74.009435,40.728679,10014,37,1002,31655,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.728679, -74.009435)"
441,560 WASHINGTON ST,10013,AIAL,12,Good,None,Good,None,Manhattan,-74.009435,40.728679,10014,37,1002,31655,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.728679, -74.009435)"
442,560 WASHINGTON ST,10013,AIAL,13,Good,None,Good,None,Manhattan,-74.009435,40.728679,10014,37,1002,31655,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.728679, -74.009435)"
443,560 WASHINGTON ST,10013,AIAL,22,Good,None,Good,None,Manhattan,-74.009435,40.728679,10014,37,1002,31655,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.728679, -74.009435)"
444,560 WASHINGTON ST,10013,AIAL,16,Poor,None,Good,None,Manhattan,-74.009435,40.728679,10014,37,1002,31655,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.728679, -74.009435)"
445,560 WASHINGTON ST,10013,AIAL,19,Poor,None,Raised,None,Manhattan,-74.009435,40.728679,10014,37,1002,31655,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.728679, -74.009435)"
446,326 SPRING ST,10014,GLTR,8,Good,None,Good,None,Manhattan,-74.00937,40.726017,10013,37,1008,31640,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.726017, -74.00937)"
447,326 SPRING ST,10014,GLTR,11,Good,None,Good,None,Manhattan,-74.00937,40.726017,10013,37,1008,31640,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.726017, -74.00937)"
448,535 GREENWICH ST,10014,BE,5,Excellent,None,Good,None,Manhattan,-74.008957,40.726846,10013,37,1012,31658,"BIRCH, OTHER",BETULA SPECIES,"(40.726846, -74.008957)"
449,99 VAN DAM ST,10013,SOJA,7,Excellent,None,Good,Stakes / Wires,Manhattan,-74.008414,40.726694,10013,37,1012,31889,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.726694, -74.008414)"
450,325 HUDSON ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.007417,40.7267,10013,37,1012,31890,PLANTING SITE,PLANTING SITE,"(40.7267, -74.007417)"
451,325 HUDSON ST,10013,PLAC,10,Good,None,Good,None,Manhattan,-74.007417,40.7267,10013,37,1012,31890,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.7267, -74.007417)"
452,325 HUDSON ST,10013,PLAC,10,Good,None,Good,None,Manhattan,-74.007417,40.7267,10013,37,1012,31890,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.7267, -74.007417)"
